6.170279427833121888e-01,2.669372806698814271e-01,2.113096531927680793e-02,4.860845496164312857e-02,6.133597490642590522e-01,5.311380352853741771e-01,8.066816125088124845e-03,6.339485944616438627e-03,6.062903448073893031e-01,7.531590147287106456e-03
7.502575703500910520e-02,2.432521216400717126e-02,5.750574336287662264e-03,4.299761198234609318e-03,1.061932581982585472e-01,6.338308477939587349e-02,-1.119211263820125415e-03,-2.146930399307116471e-03,9.977210636815464495e-02,-1.379228110057723489e-03
8.515090772522248760e-03,8.915731101795966711e-04,3.277515922174714571e-03,1.000831775899359288e-02,1.752939068681270756e-03,3.169823456320222058e-03,4.142349819389163322e-03,4.638987686896853431e-03,1.989205803689433547e-03,4.629287245064257240e-03
1.876900554368703400e-01,1.288956534268644316e-01,2.491459904520522406e-02,5.359673067119625350e-02,1.696410058462208548e-01,1.757934485146068482e-01,1.167856948463892944e-02,9.509649558216867055e-03,1.732504711110817441e-01,1.121012875500955290e-02
-1.273662993071273547e-04,-7.827675148417021162e-04,4.430297771469707269e-01,2.960822529400853331e-01,-2.812553085993141290e-04,-2.629008024638798441e-04,4.985652643164661391e-01,5.662855130659145697e-01,-2.479713963997535043e-04,5.267364423640522597e-01
-1.144064265807353967e-03,-2.384493040065743699e-04,5.571200991756302540e-02,2.759107584687360559e-02,-1.475427938833185314e-03,-1.932583927074526826e-03,1.968301153423921701e-01,1.929130823725542510e-01,-1.809015376743716491e-03,1.946611986902759273e-01
1.085621593291242462e-03,-5.962275822459666731e-04,8.581849108150791175e-03,4.157853293852599788e-03,6.257232608616865397e-04,1.128993005359451825e-03,5.930729700363621300e-03,4.428474193671058309e-03,6.054203453443128937e-04,5.199878078922425678e-03
6.593475850779551744e-04,-1.025012627784193314e-04,1.444539106406616535e-01,9.289839580748517067e-02,4.229709177046483818e-04,3.726718474741684615e-04,5.738591979618571509e-02,4.999542354822695406e-02,3.859683934961680922e-04,5.461909680412582041e-02
6.335702666509482328e-02,4.393113599209230169e-01,2.596028208121328729e-01,4.092650644577487395e-01,5.135220902322747139e-02,1.010152744433455152e-01,1.687452891233269803e-01,1.119943475628906587e-01,5.951225673216904016e-02,1.451482649240112000e-01
-1.064401454873080367e-04,3.811072840172902848e-02,1.113827618291042890e-04,-1.106150046019373112e-05,-3.579093966829418569e-05,4.843635268664587407e-02,2.107599602936399143e-04,8.487478563385985122e-04,9.637694670310301224e-04,3.800583994693660186e-04
