5.988926836676178311e-01,2.878384211868236231e-01,7.564330545078625651e-03,1.028124002291018989e-02,5.960299216968815150e-01,5.090056908635371968e-01,5.237187065858427354e-04,1.841895633536464599e-02,5.830991965466533200e-01,2.009658425506924504e-03
8.699611432875138661e-02,3.482531518172288232e-02,2.441340391245762527e-03,3.951330045338100755e-03,1.226235907682910325e-01,7.077682655426227598e-02,2.757704110949567387e-04,8.630353890920757637e-03,1.127149286788635546e-01,1.167334071256678416e-03
8.471267208369314197e-03,8.359130911928057796e-04,1.827175406324577610e-03,2.089588153719571309e-02,1.200890242166959693e-03,1.746801040335512357e-03,1.669267983380801589e-03,1.447599901770918809e-02,1.233960232723921172e-03,4.204302435902282191e-03
2.086425400341987146e-01,1.077592511931438762e-01,1.195771005365179468e-02,4.514309738229085184e-02,1.797658256310633584e-01,1.830047224241980741e-01,1.958698497388537945e-03,3.278014567358999293e-02,1.827121330269963206e-01,6.991349304166444636e-03
4.512252419691026631e-04,2.472148801349159739e-03,4.130028170176094360e-01,2.236970098889917158e-01,4.634959226436693850e-04,1.237421324608912500e-03,6.006712280083713607e-01,4.461989125356239372e-01,6.454110783373484669e-04,5.685037228116768260e-01
3.342970819440429153e-04,6.421974555393981455e-04,5.589037608917730299e-02,9.298403803811618185e-03,3.387833981485847924e-04,5.898566116156060734e-04,2.196335364654048161e-01,1.075807161525908079e-01,5.248555961778195297e-04,1.906740069088715406e-01
4.833875752795715368e-04,4.386863718731839738e-04,4.743314877139459367e-03,8.771085805944198177e-03,3.192139782069253412e-04,3.681195889824336563e-04,4.884718312989011144e-03,2.656262939124283060e-03,2.984194008466313497e-04,3.895495557724514696e-03
1.165778551858628041e-04,5.188191049586378173e-04,1.310576166319718239e-01,7.583817909239505550e-02,8.939997879784354617e-05,1.481246471451158359e-04,7.518391790168268973e-02,1.024998643617598681e-01,5.643069111266790148e-05,8.266029055840086459e-02
1.936547781778345523e-01,7.103147578795510064e-01,4.144588997700892063e-01,6.523646009196668594e-01,1.734518505823240409e-01,2.904161514559447377e-01,1.285346161144867438e-01,3.310773286882240374e-01,1.984705051390299180e-01,1.801955841328585772e-01
1.603346962031001479e-04,3.668743982170645512e-02,5.246405284554727863e-05,1.329400291583124403e-04,2.223669785107519907e-04,6.072678612032858525e-02,1.083735441829347039e-04,5.040345682230587673e-04,2.451009354179029508e-03,1.065414391446324778e-04
