6.267126863192866715e-01,2.930079924097839586e-02,4.746103018625248693e-03,1.574726074884251134e-02,6.166979411584947446e-01,5.501583469704844909e-01,1.490009252965059094e-03,8.845916705749324108e-03,6.122003750492210905e-01,4.159335690982512643e-03
7.156725702336165507e-02,1.394260593658854961e-03,9.840535936049099423e-04,5.900936062126455744e-03,1.135190787994487527e-01,5.794691879229735276e-02,-1.726875425423204859e-04,3.485331479127510169e-03,1.023876691843556563e-01,5.454751328511511050e-04
9.491850346202377123e-03,2.343576781006099629e-03,2.221264629731707022e-03,3.574638150558714228e-02,1.604773700023403920e-03,2.507197368892476966e-03,1.994571155359244237e-03,1.759274161102352199e-02,2.007475247289820450e-03,6.293303078217848089e-03
1.862598232970372469e-01,4.505087573175028948e-02,7.135568866035075369e-03,5.551781740374970436e-02,1.664876202574958053e-01,1.965827693363389750e-01,4.440314431623511131e-03,2.506279732974222435e-02,1.753825999980763994e-01,1.285222895947116251e-02
1.686567759328048174e-04,-1.507646683492341573e-03,5.321598738845675358e-01,1.630531036478317097e-01,4.544911943097902727e-06,1.008131017957877807e-04,5.753518821002522321e-01,4.446773589455412234e-01,-4.079023580392343270e-05,5.399361219728994188e-01
-5.425460191519990844e-04,-5.217270756618531263e-04,3.442958895711624445e-02,7.418697256651619366e-03,-9.095711379565882878e-04,-3.101885818271437885e-04,1.883741335082712576e-01,7.833470097990810621e-02,-1.041864892033000185e-03,1.454286361048624243e-01
1.424608387345064611e-03,-9.587723818485389688e-05,1.078407918158988399e-02,1.272495026587281428e-03,1.048458343471015027e-03,2.035947382014830713e-04,3.068761638501407707e-03,4.345071093711587798e-03,9.635305616261471582e-04,2.695277724154953713e-03
2.292441308392792465e-04,-2.261042348007961424e-03,2.281856480916880925e-01,5.717882422258716707e-02,2.061193011764733511e-04,3.232102240238884602e-04,9.792513996837021173e-02,8.252407996557176162e-02,2.760154618565797881e-04,1.005963741099291514e-01
6.761301237274673637e-02,7.300177121003864622e-01,1.593708366751999117e-01,6.342986931053552491e-01,5.140576966617763088e-02,7.564836371271278781e-02,1.012526752182513062e-01,2.836103109974620340e-01,5.675373312906960982e-02,1.536859936169910623e-01
8.954269496469373423e-05,4.569288197178777294e-02,1.176010548821543236e-04,3.712564033185625050e-04,1.249592297722512820e-04,6.927429473881188682e-02,4.148301294840760060e-04,2.527761845001821951e-05,3.740000471387919852e-03,3.625410794700845087e-04
