3.843459422982659079e-01,1.255887108288026022e-01,1.086414673487131471e-02,3.642777321643854427e-02,3.733080018576633297e-01,3.371471950897760861e-01,2.536029961104526234e-03,4.042642295228805749e-02,3.756680968779941843e-01,8.501398052471513533e-03
2.150665528496758794e-01,3.202775806021595367e-02,6.096386666440141433e-03,1.601671148836940686e-02,3.114819662530326494e-01,1.330836846519989347e-01,5.324910175322572839e-04,2.071665460582425289e-02,2.849496905473166697e-01,5.229696907903512611e-03
2.867255023974688011e-02,2.652217786026969757e-03,3.823361271064367080e-03,1.353935615414200884e-02,2.964079947306186725e-03,4.034692680747078812e-03,1.080185778247868492e-03,9.055803440311694513e-03,2.452821423112370221e-03,4.277120508204077486e-03
3.725623243091435999e-01,1.270622170321585309e-01,2.209488552778731199e-02,6.474532675446525998e-02,3.625314233531318209e-01,3.124695906815634361e-01,1.146198481232514783e-02,8.787952770695611759e-02,3.650269928817877485e-01,3.133595122578681363e-02
1.929237273935205344e-04,6.683461491151321352e-04,3.030129074000745271e-01,6.949997589020766309e-02,1.859387812349000890e-04,3.028099803833518328e-04,4.919170414546421011e-01,1.857564558804558619e-01,2.628124830121457596e-04,4.161940691250747837e-01
3.408115863713572316e-05,1.899975458696588453e-04,6.553384623397605357e-02,2.750591317291001345e-03,1.132037921122245065e-04,1.186043131441024773e-04,2.923391682312543871e-01,5.717493139833297600e-02,1.484203745995300980e-04,2.124691166729811009e-01
4.917239690171332526e-04,1.644817607867407258e-03,1.478141184078542647e-03,1.923522685252827130e-03,2.143580301618636986e-04,5.897676102777316088e-04,1.902519588081508705e-03,2.966086711089868677e-04,3.732451338354196026e-04,1.317138616920430572e-03
1.185163041741576514e-04,3.467466310666562240e-04,1.074994944608414632e-01,3.893365274618382915e-02,2.183560799648867439e-04,1.913436884780122182e-04,5.303512555541863710e-02,2.856990393513617749e-02,3.334982195687073432e-04,5.347102815463509323e-02
7.483872580219737281e-02,7.554400919911132828e-01,5.169646264821252668e-01,7.990385439325775607e-01,5.060960250134658583e-02,1.633815452124328660e-01,1.870573988709391955e-01,6.237378590655472399e-01,6.599907857393873256e-02,3.058276549091736296e-01
1.283776299739647310e-03,1.035211813358031391e-01,1.009658148053151853e-04,4.798089295792163614e-04,5.455501219577142246e-04,1.279926952120537531e-01,2.493358011809335400e-03,1.505343856604087654e-04,4.972351621869890506e-03,6.568868047405604024e-04
