6.475198440968753522e-01,3.478256119458738582e-01,2.139552740139346459e-02,5.227136919399157089e-02,6.447411192008332126e-01,5.795789692068165078e-01,1.177737310603691780e-02,9.390813552433204675e-03,6.398620955177432013e-01,1.107366927995131339e-02
1.024929918193447226e-01,4.235159336274849778e-02,5.646772201085227885e-03,1.435297744236928470e-02,1.414869177102365261e-01,9.345097338692467948e-02,4.159191747443322096e-03,5.793201326256742535e-03,1.339340857145466523e-01,4.926114964570309576e-03
1.110864397257323166e-02,6.235893787939829650e-04,3.629266785584210446e-03,9.136981183086412966e-03,3.840833734595074968e-03,4.429523348347732918e-03,3.743150042110792060e-03,4.923789825469717350e-03,3.885682881856245257e-03,4.339848640443007971e-03
2.242838815020831988e-01,1.503018179375485985e-01,2.908097903280909211e-02,6.183310406600306397e-02,2.080478892733972074e-01,2.111856843050685106e-01,1.613297673542271257e-02,1.206814915470026672e-02,2.111818329599055577e-01,1.460681045920207873e-02
5.753824397037951175e-04,3.199667083991157568e-03,4.620805553293957368e-01,3.279060766800112603e-01,4.230419389001534021e-04,9.940065265866687705e-04,5.264421361256281795e-01,6.022346471626960351e-01,4.979878038142400778e-04,5.579709122796976395e-01
2.856477376874633992e-04,5.473309400554971556e-04,5.989127808096126465e-02,3.254502004882452865e-02,1.178060876372645277e-04,4.084165325727387723e-04,2.250104049671103057e-01,2.260920512515865455e-01,1.387792676662597696e-04,2.252679186545769596e-01
6.364810293448381305e-04,1.173250985424170462e-03,8.118500401964353144e-03,5.594402631638599119e-03,2.778181056470073527e-04,1.057999734586572782e-03,7.469740509825198438e-03,6.526715756261772597e-03,3.481106939206713032e-04,6.884063940894209928e-03
2.671021777072606551e-04,8.823219762408985971e-04,1.651790020016068450e-01,1.107976719172517888e-01,2.043780616638511227e-04,1.828457764657917301e-04,7.196087922031732531e-02,6.519794910725945636e-02,1.511209165756809711e-04,6.959017659801092215e-02
9.827999951092281083e-02,5.741829886914626702e-01,2.863678586872259735e-01,4.444408189515998697e-01,7.974915014827564652e-02,1.536629403675894567e-01,1.811602315631466176e-01,1.268215926479986655e-01,9.140940816566846261e-02,1.588032967074295143e-01
2.863924834875681831e-04,4.084531083752319242e-02,2.095635010645206981e-04,2.758108870996693607e-04,2.161625558217795473e-04,5.773845103759558950e-02,2.985475673080024680e-04,5.076784159878031371e-04,1.353872735061784766e-03,2.876012989170446672e-04
