6.009266360022460507e-01,2.985857139511952779e-02,2.261170242046376191e-02,4.225401293120114449e-02,5.940538577329089742e-01,5.311735324172672801e-01,5.039416804694781850e-03,7.516011978104095159e-02,5.914546049397393368e-01,2.569616962675010802e-02
8.028687266318676463e-02,3.137335055615269978e-03,2.617226440376464736e-03,8.839448396716865705e-03,1.126430853780687608e-01,7.020720217461223767e-02,2.899980049355558947e-04,8.557002013121916065e-03,1.058363978847713521e-01,1.876810528014627487e-03
7.201048294795732788e-03,1.061420421071041734e-03,3.821995587885226951e-03,2.229000103485507395e-02,8.363398580236512236e-04,4.475654927906119913e-03,6.388183819396414838e-03,2.061224377466204863e-02,1.224558521976541357e-03,1.322168409441726658e-02
2.112848659019075925e-01,3.901224958357218248e-02,2.765726932724201642e-02,9.450674725819548094e-02,1.936393548086130789e-01,1.912505781364437496e-01,1.339058874894545267e-02,1.186134676260944820e-01,1.954218348106977476e-01,5.118162198933876722e-02
-1.109629401491311386e-04,4.614255280732626973e-04,4.645955062040139638e-01,7.672053036641664214e-02,-1.760979085398397745e-04,3.981756933804226468e-04,5.448060518548476505e-01,2.314645114474015719e-01,-1.613790134887031975e-04,4.213377592863852272e-01
-6.501636855564650467e-04,4.313581787528021643e-05,5.284534291523161620e-02,1.977234617196777216e-03,-1.029886208954967517e-03,-6.916555525160649137e-04,1.724923440271951269e-01,5.094618800003781339e-02,-1.146886818107324679e-03,1.201057956753711770e-01
4.659639285654190114e-04,-5.889198301355167819e-04,6.498966059262896791e-03,3.327692077628179750e-05,4.759593631849408629e-04,2.822303646791471366e-04,6.767098919519540408e-03,4.175757216414046724e-04,4.911356575327527124e-04,3.480310172661535157e-03
5.663170126148385280e-04,-9.079367063600952411e-06,1.289811984810585455e-01,4.135366507581347134e-02,7.040511147197540129e-04,3.162465762531613527e-04,5.788297995067722551e-02,5.477006054360169379e-02,5.846425905056011401e-04,5.955157152206966287e-02
5.488800148613624807e-02,7.581308489320057742e-01,2.461331216988617288e-01,6.554636970714511346e-01,3.496508066535734816e-02,7.105179933914577972e-02,1.553544278579356563e-01,3.535884487293554090e-01,3.906980643517963397e-02,2.454591642318222078e-01
-4.442174327984368655e-05,5.602980284376646997e-02,9.386838228749665690e-04,-1.828350350873640922e-04,2.449125261736346268e-04,6.571046122143954504e-02,6.744683425425811131e-04,2.861204674274795941e-04,3.241473641758520381e-03,1.160875289056366964e-03
