5.993909975721252170e-01,2.975412238571408657e-02,2.965939954049904084e-02,4.224604793859812468e-02,5.911333564207033042e-01,5.284412656449541945e-01,5.075067466870301913e-03,7.410958699220478174e-02,5.890150844601480529e-01,2.628975292797611912e-02
7.978708971502192215e-02,3.290195553934543733e-03,5.036161257437269789e-04,8.927198807138469680e-03,1.123103456562766084e-01,6.975568167540915909e-02,4.121216853986422947e-04,8.495841345260234101e-03,1.052090388132972815e-01,1.061309459998527847e-03
7.073426558980287250e-03,1.066889531689842879e-03,4.371549455798301627e-03,2.218637896066749660e-02,8.472937016021815648e-04,4.430481545897508623e-03,6.253637990581754035e-03,2.050326864919606654e-02,1.266762719319246581e-03,1.346777679128804625e-02
2.101467936703476924e-01,3.889078853793609403e-02,2.762296882705604292e-02,9.389360617825398547e-02,1.937365475470368692e-01,1.901651987668869781e-01,1.349628453376633397e-02,1.171885511962217213e-01,1.948550841702169634e-01,5.076535817752180629e-02
-6.128135852650833885e-05,4.831629777779046292e-04,4.542589135219252117e-01,7.624403665989658296e-02,-2.000979873178388867e-04,4.633221976427192006e-04,5.416850941353090754e-01,2.283961399548657401e-01,-2.147289624766757460e-04,4.159122735323834696e-01
-6.726904256675078457e-04,8.796285881483651629e-05,5.160426965049813575e-02,2.039344083936103953e-03,-1.026703370314576000e-03,-7.723291736836890515e-04,1.712850474722487915e-01,5.090148728587039206e-02,-9.765037991324486757e-04,1.170990424826606202e-01
4.679945704609901375e-04,-5.125604872937944119e-04,7.626118333370664713e-03,9.421329614101471973e-05,3.932592184537879064e-04,3.062981394926202953e-04,6.689366335826748763e-03,5.465551732295984184e-04,4.623726685935195349e-04,3.373058561485765394e-03
6.470018787975859382e-04,-7.402657175690766013e-05,1.383501500823956787e-01,4.096517878000261598e-02,6.500275973745102799e-04,3.530972878176608966e-04,5.753570526208714314e-02,5.402847968674831525e-02,5.963512066172021444e-04,6.084958335213035835e-02
5.456214905326937231e-02,7.517582657772821086e-01,2.319233252919508659e-01,6.472548833352027575e-01,3.468874007346581939e-02,7.011616873936019068e-02,1.547424602755892442e-01,3.495382226971351369e-01,3.961125915640922868e-02,2.419792532321044798e-01
-4.033552630782335173e-05,5.496306787161214097e-02,6.839909910304628688e-04,-8.458398744298287609e-05,2.388767413802030050e-04,6.552826925063269525e-02,7.113385740915177582e-04,4.142128190034858638e-04,3.109575669403737141e-03,1.041177780950468257e-03
