6.353488418516983760e-01,1.928201294098871865e-01,2.424025071042863397e-02,4.768406593339358929e-02,6.310551064779105213e-01,5.898128979157943874e-01,8.087108508022890219e-03,4.748989135441770981e-02,6.296962334461135846e-01,1.532464941111317570e-02
9.755328839528412677e-02,3.724380774564202412e-02,7.526600713510388403e-03,1.042173942050337795e-02,1.372573133751944507e-01,1.123646793313362036e-01,5.356948364610232896e-03,1.364485280054262770e-02,1.341422417991633698e-01,6.565049650630388860e-03
9.973923667435198245e-03,3.078661027473822594e-03,4.329181517888057613e-03,1.265980200646412736e-02,2.265837142104769070e-03,2.980300400503605503e-03,6.564907266367247737e-03,7.334189178812253705e-03,2.344032180680583142e-03,5.568413530428234677e-03
2.232917263160206778e-01,9.039504620210543628e-02,2.623417116696389814e-02,7.172794714520588921e-02,2.147200131536980972e-01,2.241581759126717033e-01,1.707514805890791160e-02,5.152822419298020568e-02,2.184974186131851959e-01,2.031798749563519871e-02
8.907831748064809485e-04,6.610989666775220382e-03,4.948472148597900522e-01,3.246697465888609968e-01,6.028628457225220861e-04,2.252397811309754787e-03,5.679696615114714353e-01,5.274166414971193095e-01,7.578282694364538294e-04,5.773946534279129628e-01
5.409528352104909718e-04,1.193572222864812708e-03,5.870139913458057024e-02,7.112659038978452752e-03,2.664204788583276248e-04,7.337084820882458589e-04,2.150370035477351116e-01,1.049370861107350728e-01,3.435869677936504493e-04,1.767026038973154300e-01
9.525783793324872281e-04,1.227317486365914244e-03,6.708197855954734987e-03,6.245308286664779350e-03,4.442216617386212708e-04,1.519017215805458466e-03,9.124392887106704333e-03,4.938317025398543739e-03,5.306403153745540289e-04,6.112754005211742253e-03
2.825322796178030308e-04,1.471807268335149780e-03,2.025797815853422612e-01,1.664258766247242172e-01,2.331877342450507345e-04,4.353934347777028914e-04,9.190819643353673185e-02,1.516212811257089677e-01,2.568231790298497463e-04,1.197742328475838308e-01
1.149901408482148918e-01,7.861493505721629527e-01,2.238637566264773116e-01,4.143352623215539876e-01,9.508197897851104752e-02,9.849614879907957199e-02,1.270909844620122242e-01,1.643959360930989932e-01,9.543998526322447495e-02,1.296975585207487125e-01
3.424583941920177521e-04,4.691667140709688405e-02,7.410583333811600858e-04,8.511285181446114588e-04,3.752866205012825827e-04,6.442158600446082350e-02,5.668581121092971598e-04,1.114381902614023246e-03,1.678911420458724423e-03,6.597304446075131059e-04
